"Her most successful album is Diane Schuur & the _ent1_Count_Basie Orchestra, which remained number one on the Billboard Jazz Charts for 33 weeks.",hasMembershipOf
_ent1_Piano_Red discography at Discogs as _ent2_Dr._Feelgood_&_The_Interns,hasMembershipOf
"He released his debut solo album, Let Freedom Reign, in _ent1_2007 on _ent2_Cleopatra_Records.


===",no_relation_found
"He released his debut solo album, Let Freedom Reign, in _ent1_2007 on _ent2_Cleopatra_Records.


===",no_relation_found
"_ent1_Jerome_Henry_""Butch""_Baldassari (_ent2_December_11,_1952 – January 10, 2009) was an American mandolinist, recording artist, composer, and music teacher.


",no_relation_found
"New York rapper Busta Rhymes first collaborated with the _ent2_Wu-Tang_Clan when he and _ent1_Method_Man appeared together on the 1995 remix to the Boyz II Men single ""Vibin'"".",hasMembershipOf
"Since then the frequency of Pete Rock's collaborations with the Wu-Tang have increased, as he provided production for Ghostface Killah's two 2006 solo albums, Fishscale and More Fish (including the unreleased song, ""Chunky""); _ent1_Masta_Killa's 2006 second album Made in _ent2_Brooklyn; the Raekwon- and _ent1_Masta_Killa-featuring song ""PJ's"" from his own third solo album, NY's Finest; the single ""A Yo"" from Method Man & Redman's Blackout! 2; the song ""Sonny's Missing"", from Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
"Redman has toured with Ghostface Killah and _ent1_Raekwon, and was brought on stage by the entire _ent2_Wu-Tang_Clan as a surprise guest during their sets at 2013's Coachella and Bonnaroo music festivals.
",hasMembershipOf
"Her work has appeared on various compilation albums, including The Rise and Fall of Paramount Records 1917–1927, Volume 1 (2013).She is unrelated to Fletcher, Horace, Katherine, or _ent1_Rosa__ent2_Henderson.
",hasPlaceOfBirth
"_ent1_Billy_Branch (born William Earl Branch, _ent2_October_3,_1951)",hasDateOfBirth
"In 1952, Binder began recording with _ent1_Ike_Turner's Kings of Rhythm in _ent2_Clarksdale, Mississippi.",hasPlaceOfBirth
"Jadakiss, part of New York-based group, the L.O.X., first collaborated with a member of the _ent2_Wu-Tang_Clan in 1998 on the single ""John Blaze"" with _ent1_Raekwon.",hasMembershipOf
"_ent1_Izear_Luster_""Ike""_Turner_Jr. (_ent2_November_5,_1931 – December 12, 2007) was an American musician, bandleader, songwriter, arranger, talent scout, and record producer.",no_relation_found
"_ent1_Eric_Clapton has said that his work on the 1967 _ent2_Cream hit ""Strange Brew"" and throughout the album Disraeli Gears was inspired by King.


",hasMembershipOf
"_ent1_Samuel_F._Theard (_ent2_October_10,_1904 – December 7, 1982) was an American singer, songwriter, actor, and comedian.",no_relation_found
"_ent1_Edward_Kennedy ""Duke"" _ent2_Ellington (April 29, 1899 – May 24, 1974) was an American composer, pianist, and leader of a jazz orchestra, which he led from 1923 until his death over a career spanning more than six decades.",no_relation_found
"_ent1_Kate_McTell (born Ruthy Kate Williams; _ent2_August_22,_1911 – October 3, 1991) was an American blues musician and nurse from Jefferson County, Georgia.",hasDateOfBirth
"His recording career was re-launched with the album Better Days (1991), which featured production by Van Zandt, songs by Springsteen, and vocal performances from Van Zandt, Springsteen and _ent1_Jon_Bon_Jovi.",hasMembershipOf
"_ent1_June _ent2_2014, she appeared with Lurrie Bell's Chicago Blues Band in Pyla-sur-Mer, France.",hasYearStarted
"He was also part of the hip hop supergroup _ent1_La_Coka_Nostra, which consists of members of _ent2_House_of_Pain and other rappers.",no_relation_found
"_ent1_Barkin'_Bill_Smith (August 18, 1928 – April 24, _ent2_2000) was an American Chicago blues and electric blues singer and songwriter.",hasYearStarted
"_ent1_Daniel_Alan_Maman (born _ent2_October_25,_1977), professionally known as The Alchemist (or simply Alchemist), is an American musician, record producer, DJ, rapper and songwriter.",no_relation_found
"_ent1_Eddie_""Guitar""_Burns (_ent2_February_8,_1928 – December 12, 2012) was an American Detroit blues guitarist, harmonica player, singer and songwriter.",hasDateOfBirth
"Redman has toured with Ghostface Killah and _ent1_Raekwon, and was brought on stage by the entire _ent2_Wu-Tang_Clan as a surprise guest during their sets at 2013's Coachella and Bonnaroo music festivals.
",hasMembershipOf
"The _ent1_BasedGod, is an _ent2_American rapper, motivational speaker, and activist.",no_relation_found
"_ent1_William_Carter_Knaak (born _ent2_September_23,_1984 in Austin, Texas, United States) is an American guitarist and singer-songwriter who has served as a sideman in several bands, released his own albums as a solo artist and frontman, and has been the lead guitarist in the alternative rock band Blue October since 2018.


",no_relation_found
"_ent1_John_Boutté (born November 3, 1958) is an American jazz singer based in _ent2_New_Orleans, Louisiana, who has been active since the mid-1990s.",hasPlaceOfBirth
"_ent1_Lee_McBee (_ent2_March_23,_1951 – June 24, 2014) was an American electric blues musician, singer and harmonica player from Kansas City, Missouri.
",hasDateOfBirth
"Due to his constant visibility next to _ent1_Method_Man, and his tendency to wear Wu-Tang related clothing on stage, some fans have confused Redman for being more than just an affiliate of the _ent2_Wu-Tang_Clan.",hasMembershipOf
"_ent1_Toni_Lynn_Washington (born Dorothy Helen Leak, _ent2_December_6,_1937, Southern Pines, North Carolina) is an American blues singer.


",hasDateOfBirth
"He came to prominence in _ent1_2004 when he released _ent2_The_Grey_Album, which combined vocal performances from Jay-Z's The Black Album with instrumentals from the Beatles' The Beatles (aka the White Album).
",no_relation_found
"He recorded on his own during the 1920s and _ent2_1930s, first in the style taught by his mother and later in the spreading Piedmont style, but he was best known for duets with Blind Willie McTell, with whom he worked until the 1950s,  and for his work with Barbecue Bob, Fred McMullen, and the harmonica and guitar player _ent1_Buddy_Moss.",hasYearStarted
"_ent1_James_Edward_""Snooky""_Pryor (_ent2_September_15,_1919_or 1921 – October 18, 2006) was an American Chicago blues harmonica player.  ",no_relation_found
"Factory released Jimmie Vaughan's first new album in nine years, Plays Blues, Ballads & Favorites, on _ent1_July 6, _ent2_2010.
",hasYearStarted
"According to Billboard, ""nobody has released more consistently excellent blues albums than _ent2_Atlanta's _ent1_Tinsley_Ellis.",hasPlaceOfBirth
"Burgin was then hired by Tail Dragger and began playing four nights a week on _ent2_Chicago's West Side with seasoned blues performers such as Eddie Burks, Mary Lane, Johnny B. Moore, _ent1_Lurrie_Bell, Little Mack Simmons, Little Arthur Duncan, Jimmy Dawkins and Johnny Littlejohn, among others.",hasPlaceOfBirth
"_ent1_Terry_Evans (_ent2_August_14,_1937 – January 20, 2018) was an American R&B, blues, and soul singer, guitarist and songwriter.  ",hasDateOfBirth
"Bonnie Bramlett (born Bonnie Lynn O'Farrell, November 8, 1944) is an American singer and occasional actress known for performing with her husband, _ent1_Delaney_Bramlett, as _ent2_Delaney_&_Bonnie.",hasMembershipOf
"_ent1_Count_Basie Orchestra, Ella 100: Live at the Apollo!",hasMembershipOf
"Ramos had joined _ent2_The_Fabulous_Thunderbirds in 1993, following an invitation from their singer, _ent1_Kim_Wilson.",hasMembershipOf
"_ent1_Steve_Freund (born _ent2_July_20,_1952, Brooklyn, New York City, New York, United States), is an American blues guitarist, singer, bandleader and record producer.",no_relation_found
"It has been cited as a strong contender for the title of ""first rock and roll record"" and a ""much more appropriate candidate"" than the more frequently cited ""Rocket 88"" (_ent2_1951) by _ent1_Ike_Turner.",hasYearStarted
"In _ent2_1985, Perryman recorded the song ""Yo Yo"", a duet with _ent1_Danny_Shirley, who was later the lead singer of the band Confederate Railroad.",hasYearStarted
"Left was recorded with Dan Magnusson on drums, was released by Warner Music on 29 September 2008, and features Ruby Turner and _ent1_Nick_Cave's _ent2_Grinderman.",hasMembershipOf
"The _ent2_Brooklyn rapper first recorded with the Wu in 1996, when _ent1_Raekwon joined him for a RZA-produced remix of his first single, ""Doe or Die.""",hasPlaceOfBirth
"_ent1_Count_Basie Orchestra & Frank Foster, The Legend the Legacy (Denon, 1989)
",hasMembershipOf
"_ent1_Tommy_Castro (born April 15, 1955, _ent2_San_Jose, California, United States) is an American blues, R&B, and rock guitarist and singer.",hasPlaceOfBirth
"_ent1_Solomon_Vincent_McDonald_Burke (born _ent2_James_Solomon_McDonald, March 21, 1936 or 1940 – October 10, 2010) was an American preacher and singer who shaped the sound of rhythm and blues as one of the founding fathers of soul music in the 1960s.",no_relation_found
"Since then the frequency of Pete Rock's collaborations with the Wu-Tang have increased, as he provided production for Ghostface Killah's two 2006 solo albums, Fishscale and More Fish (including the unreleased song, ""Chunky""); Masta Killa's 2006 second album Made in _ent2_Brooklyn; the _ent1_Raekwon- and Masta Killa-featuring song ""PJ's"" from his own third solo album, NY's Finest; the single ""A Yo"" from Method Man & Redman's Blackout! 2; the song ""Sonny's Missing"", from _ent1_Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
"He worked with Chuck Berry, Muddy Waters, Howlin' Wolf, Otis Rush, Bo Diddley, Joe Louis Walker, Little Walter, Sonny Boy Williamson, _ent1_Koko_Taylor, Little Milton, Eddie Boyd, Jimmy Witherspoon, Lowell Fulson, Willie Mabon, _ent2_Memphis Slim, Washboard Sam, Jimmy Rogers, Sam Lay and others.
",hasPlaceOfBirth
"_ent1_Earl_Scott (born _ent2_September_9,_1936) is an American country music singer.",hasDateOfBirth
"The Hall quotes Presley as having said, ""Down in Tupelo, _ent2_Mississippi, I used to hear old _ent1_Arthur_Crudup bang his box the way I do now, and I said if I ever got to the place I could feel all old Arthur felt, I’d be a music man like nobody ever saw"".


",hasPlaceOfBirth
"_ent1_Valerie_June Hockett (born _ent2_January_10,_1982), known as _ent1_Valerie_June, is an American singer, songwriter, and multi-instrumentalist from Memphis, Tennessee, United States.",hasDateOfBirth
"_ent1_William_Benjamin_Bensussen (born _ent2_November_7,_1982), better known by his stage name The Gaslamp Killer, is an American alternative hip hop producer and DJ based in Los Angeles, California.


",no_relation_found
"(with Vishwa Mohan Bhatt)
Talking _ent2_Timbuktu (1994) (with _ent1_Ali_Farka_Touré)
",hasPlaceOfBirth
"At the age of 19, Seals formed his own band, _ent1_Son_Seals and the Upsetters, to fill in at the Rebel Club, in _ent2_Osceola.",hasPlaceOfBirth
"In _ent1_Gary Graff's MusicHound Rock (_ent2_1996), the entry on King states: ""Although his reputation rests with his guitar, King also sang with an underrated, powerful style.",hasYearStarted
"Reviving _ent1_James_Booker, The 'Piano Prince Of _ent2_New_Orleans'"", March 31, 2012 at NPR",hasPlaceOfBirth
"_ent1_Walter_Roland (possibly _ent2_December_20,_1902 – October 12, 1972) was an American blues, boogie-woogie and jazz pianist, guitarist and singer, noted for his association with Lucille Bogan, Josh White and Sonny Scott.",hasDateOfBirth
"Sonny Boy"" _ent1_Williamson (_ent2_March_30,_1914 – June 1, 1948) was an American blues harmonica player, singer and songwriter.",no_relation_found
"(_ent2_October_24,_1911 – March 11, 1986), known as _ent1_Sonny_Terry, was an American Piedmont blues and folk musician, who was known for his energetic blues harmonica style, which frequently included vocal whoops and hollers and occasionally imitations of trains and fox hunts.


",hasDateOfBirth
"Hip-hop group _ent1_Salt-N-Pepa sampled _ent2_Turner's composition """,no_relation_found
"After more unsuccessful recordings were released between 1984 and 1985, Cash left Columbia (at least as a solo artist; he continued to record for Columbia on nonsolo projects until as late as 1990, recording a duets album with _ent1_Waylon_Jennings and two albums as a member of _ent2_The_Highwaymen).
",hasMembershipOf
"Since then the frequency of Pete Rock's collaborations with the Wu-Tang have increased, as he provided production for Ghostface Killah's two 2006 solo albums, Fishscale and More Fish (including the unreleased song, ""Chunky""); _ent1_Masta_Killa's 2006 second album Made in _ent2_Brooklyn; the Raekwon- and _ent1_Masta_Killa-featuring song ""PJ's"" from his own third solo album, NY's Finest; the single ""A Yo"" from Method Man & Redman's Blackout! 2; the song ""Sonny's Missing"", from Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
"_ent1_Dave_Alexander (born David Alexander Elam), also known as Omar Sharriff, Omar Shariff, Omar Hakim Khayam (_ent2_March_10,_1938 – January 8, 2012) was an American West Coast blues singer and pianist.


",hasDateOfBirth
"_ent2_John_Mayall_&_the_Bluesbreakers with _ent1_Eric_Clapton (the Beano album), Rory Gallagher's Irish Tour and Goodbye by Cream.",hasMembershipOf
She sang as an Ikette with Ike & _ent1_Tina_Turner and eventually replaced Janis Joplin as the front woman of Big Brother and Holding Company.,hasMembershipOf
"_ent1_Eva_Taylor (_ent2_January_22,_1895 — October 31, 1977) was an American blues singer and stage actress.


",hasDateOfBirth
"_ent1_Willie_Nix (_ent2_August_6,_1922 – July 8, 1991) was an American Chicago blues singer and drummer, active in Memphis, Tennessee, in the 1940s and 1950s.


",hasDateOfBirth
"Burke was inducted into the Rock and Roll Hall of Fame on March 19, 2001, in _ent2_New_York_City by _ent1_Mary_J._Blige, after eight previous nominations since 1986.


",hasPlaceOfBirth
"""_ent1_Mack_the_Knife"" or ""The Ballad of _ent1_Mack_the_Knife"" (German: ""Die Moritat von Mackie Messer"") is a song composed by Kurt Weill with lyrics by Bertolt Brecht for their 1928 music drama The Threepenny Opera (German: Die Dreigroschenoper).",no_relation_found
"The following year she won her second Grammy for best jazz vocal, this time for Diane Schuur & the _ent1_Count_Basie Orchestra.",hasMembershipOf
A 1980 _ent1_Paris concert was released by Indigo Records in France in 1982.The _ent2_1989,hasYearStarted
"Around 1925, Ezell moved to _ent2_Chicago, Illinois, and made friends with Blind Blake and _ent1_Charlie_Spand.",hasPlaceOfBirth
"December 8, 2018 was designated ""_ent1_Buddy_Guy Day"" by Louisiana and Mississippi officials and a stretch of Highway 418 through _ent2_Lettsworth was designated ""_ent1_Buddy_Guy Way.",hasPlaceOfBirth
"By the time he graduated, he had founded a band called _ent1_the_Square_Roots (later dropping the word ""square"") with his friend _ent2_Tariq_Trotter (Black Thought).",no_relation_found
"_ent1_Joe_Mooney (_ent2_March_14,_1911 – May 12, 1975) was an American jazz and pop accordionist, organist, and vocalist.


",hasDateOfBirth
"_ent1_Hubert_Charles_Sumlin (_ent2_November_16,_1931 – December 4, 2011) was a Chicago blues guitarist and singer, best known for his ""wrenched, shattering bursts of notes, sudden cliff-hanger silences and daring rhythmic suspensions"" as a member of Howlin' Wolf's band.",no_relation_found
"An album-long collaboration with _ent1_Ghostface_Killah was rumored for _ent2_several_years, and various songs leaked that reportedly were recorded for the project, which was to be entitled either Ghostface Meets Metalface or Swift & Changeable.",no_relation_found
"_ent1_Demon_Days earned _ent2_Burton_a_Grammy_Award nomination for Producer of the Year.
",no_relation_found
"_ent1_Baby_Gramps is a guitar performer, who, though born in _ent2_Miami, Florida, has been based in the Northwest U.S. for at least the last 40 years.",no_relation_found
"In _ent2_2009, Raekwon spoke about recording new material with DJ Muggs, presumably for his album Cuban Linx II, but nothing surfaced until he appeared on the song ""Chase Manhattan"" from the DJ Muggs/Ill Bill album Kill _ent1_Devil Hills.


==",hasYearStarted
"These included All by Myself (2004), Let Love Have Its Way (_ent2_2005), Through a Woman's Eyes (2007), and A Woman Never Forgets (2009).In April 2007, at the Bay Area Black Music Awards, Lady Bianca was awarded as Best _ent1_Blues Performer.",hasYearStarted
"_ent1_Michael_Sarver (born _ent2_March_28,_1981) is an American singer from Jasper, Texas, who was the tenth place finalist on the eighth season of American Idol.


",hasDateOfBirth
"On 22 April 1988, Collins appeared at the _ent2_New_Orleans Jazz and Heritage Festival in a group consisting of B.B. King, Eric Clapton and Stevie Ray Vaughan; the group played on the steamboat President as it cruised along the Mississippi River, in recognition of the musical heritage of _ent2_New_Orleans and artists such as Fate Marable, _ent1_Louis_Armstrong and Henry Red Allen, who had entertained passengers on the fleet of riverboats owned by the Streckfus brothers.",hasPlaceOfBirth
"_ent1_Jewel_Brown (born _ent2_August_30,_1937) is an American jazz and blues singer.  ",hasDateOfBirth
"The songs Pickett recorded were mainly reworkings of songs issued in the _ent2_1930s, including versions of Leroy Carr's ""How Long"", _ent1_Buddy_Moss's ""Ride to a Funeral in a",hasYearStarted
"_ent1_Jesse_Fuller (March 12, 1896 – January 29, _ent2_1976) was an American one-man band musician, best known for his song ""San Francisco Bay Blues"".


",hasYearStarted
"_ent1_1999 saw _ent2_Prodigy, Inspectah Deck and U-God appear on the Blondie single, ""No Exit,"" as well as a Raekwon appearance on the duo's third album, Murda Muzik.",no_relation_found
"_ent1_Morris_Holt (_ent2_August_7,_1937 – February 21, 2013), known as Magic Slim, was an American blues singer and guitarist.",no_relation_found
"_ent1_David_Kenneth_Ritz_Van_Ronk (_ent2_June_30,_1936 – February 10, 2002) was an American folk singer.",no_relation_found
"from _ent1_Ghostface_Killah's _ent2_Apollo_Kids.


",no_relation_found
"2 from _ent1_Masta_Killa's second LP, Made in _ent2_Brooklyn and on the track ""Return of the North Star"" from Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
"_ent1_Rod_Piazza (born December 18, 1947, _ent2_Riverside, California) is an American blues harmonica player and singer.",hasPlaceOfBirth
"Founded in _ent1_1998, the group has comprised the same _ent2_four members since its founding: Karen Fairchild, Kimberly Schlapman (formerly Roads), Phillip Sweet, and Jimi Westbrook.",no_relation_found
"Dylan's first album, _ent1_Bob_Dylan, released March 19, _ent2_1962, consisted of familiar folk, blues and gospel with two original compositions.",hasYearStarted
Speech by _ent1_Corey_Harris at _ent2_Bates_College,hasSchool
_ent2_1967 was a busy year for _ent1_Tim_Gemmill.,hasYearStarted
"They consist of Chip Banks (died _ent2_2000), Polite (who would join Rae's second group Ice Water Inc.), Lord Superb (who was featured on Rae and Ghost albums), Twiz (who would later become part of Ghost's Theodore Unit), Triflyn (St. Lunatics affiliate and DJ for _ent1_Nelly), and RhymeRecka.",hasYearStarted
"In _ent1_1998, the rapper linked up with _ent2_RZA again on the album Pieces of a Man, and in 2005 he featured Raekwon and Ghostface Killah on his album AWOL.",no_relation_found
DOOM also provided production for _ent1_Masta_Killa's 2006 album Made in _ent2_Brooklyn.,hasPlaceOfBirth
"Since then the frequency of Pete Rock's collaborations with the Wu-Tang have increased, as he provided production for Ghostface Killah's two 2006 solo albums, Fishscale and More Fish (including the unreleased song, ""Chunky""); _ent1_Masta_Killa's 2006 second album Made in _ent2_Brooklyn; the Raekwon- and _ent1_Masta_Killa-featuring song ""PJ's"" from his own third solo album, NY's Finest; the single ""A Yo"" from Method Man & Redman's Blackout! 2; the song ""Sonny's Missing"", from Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
"To Many People (In The Street)"" – Watts City Records – _ent1_WC1014 (_ent2_1987)


===",hasYearStarted
"_ent1_Matthew_""Matty""_Newton (born 3 _ent2_January_1984) is an Australian songwriter, bass player, guitarist, keyboardist and producer from Queensland, Australia.


==",no_relation_found
"Since then the frequency of Pete Rock's collaborations with the Wu-Tang have increased, as he provided production for Ghostface Killah's two 2006 solo albums, Fishscale and More Fish (including the unreleased song, ""Chunky""); Masta Killa's 2006 second album Made in _ent2_Brooklyn; the _ent1_Raekwon- and Masta Killa-featuring song ""PJ's"" from his own third solo album, NY's Finest; the single ""A Yo"" from Method Man & Redman's Blackout! 2; the song ""Sonny's Missing"", from _ent1_Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
"She worked with many _ent2_Chicago blues musicians, including Carey and _ent1_Lurrie_Bell, Rudy Rotta, Otis Grand, Angela Brown, Billy Branch, Melvin Taylor, Eddy Clearwater, Lonnie Brooks, Alvin Lee, Byther Smith and Sugar Blue.",hasPlaceOfBirth
"_ent1_Mose_John_Allison_Jr. (_ent2_November_11,_1927 – November 15, 2016) was an American jazz and blues pianist, singer, and songwriter.",no_relation_found
"_ent1_Young_Buck would get his first major deal with Ca$h Money in _ent2_1995 when he was given an opportunity to perform with ""Baby"", co-founder of Cash Money.",hasYearStarted
"_ent1_George_Brock (_ent2_May_16,_1932 – April 10, 2020), billed as Big _ent1_George_Brock, was an American blues musician.",no_relation_found
"Otis Verries Hicks, known as _ent1_Lightnin'_Slim (_ent2_March_13,_1913 – July 27, 1974), was an American Louisiana blues musician, who recorded for Excello Records and played in a style similar to its other Louisiana artists.",hasDateOfBirth
"_ent1_McDonald became a background vocalist for various artists, including _ent2_Leon_Russell, Joe Cocker, The Rolling Stones, Freddie King, and Long John Baldry.",no_relation_found
"Music journalist, _ent1_Jeff_Johnson, writing in _ent2_the_Chicago_Sun-Times stated, ""There's no boogie-woogie-blues piano man out there today who pounds the 88's with the conviction of Kenny ""Blues Boss"" Wayne.""


==",no_relation_found
"In _ent2_2005, Brock signed to the label Cat Head Delta _ent1_Blues & Folk Art.",hasYearStarted
"In 2005, Marquez released his first album False Hopes Eight: Deity for Re-Hire, (False Hopes being a series of 15 releases from _ent2_Doomtree and its members, such as _ent1_Dessa's debut or _ent2_Doomtree's album).",hasMembershipOf
"At the public premiere of _ent1_Wu: The Story of the _ent1_Wu-Tang in _ent2_NYC, he mentioned that he is planning to publish a book.",no_relation_found
"_ent1_Timeously: Vocalisthenics & Stunt Guitar (CD, Grampophone 1001), _ent2_2000
Hossradish CD (Baby Gramps Trio), 2003
Baptized on Swamp Water CD (Baby Gramps & his Back Swamp Potioners), 2006
Rogue's Gallery: Pirate Ballads, Sea Songs, and Chanteys (two tracks, 'Cape Cod Girls' and 'Old Man of the Sea' on compilation CD), Anti-Records, 2006
",hasYearStarted
"_ent1_Steve_Nardella (born _ent2_June_26,_1948 in Providence, Rhode Island, United States) is an American blues, rock and roll, blues rock and rockabilly  guitarist and singer.",hasDateOfBirth
His own albums The Different Feelings of _ent1_Blues and Soul (_ent2_2005) and,hasYearStarted
"_ent1_Victoria_Regina_Spivey (_ent2_October_15,_1906 – October 3, 1976), sometimes known as Queen Victoria, was an American blues singer and songwriter.",no_relation_found
"They consist of Chip Banks (died _ent2_2000), Polite (who would join Rae's second group Ice Water Inc.), Lord Superb (who was featured on Rae and Ghost albums), Twiz (who would later become part of Ghost's Theodore Unit), Triflyn (St. Lunatics affiliate and DJ for _ent1_Nelly), and RhymeRecka.",hasYearStarted
"_ent1_Christopher_Lee_Schamber, (born _ent2_December_26,_1982) better known by his stage name Savage Sun, is an American rapper and hip hop recording artist from Stockton, California.


",no_relation_found
"The album's title track was released as a digital single on _ent1_July 27, _ent2_2010, to begin an iTunes countdown to the album release on August 24, _ent2_2010.",hasYearStarted
"Champion built his own recording facilities, Backyard Studio, beside his home in _ent1_June _ent2_2014 and set up his own record label, D Champ Records, which has 2015 International Blues Challenge winner Eddie Cotton Jnr., and JJ Thames on its roster.",hasYearStarted
"He then attended the University of _ent2_Chicago, met Paul Butterfield and _ent1_Mike_Bloomfield, became a fan of blues music, and learned guitar.",hasPlaceOfBirth
"New York rapper Busta Rhymes first collaborated with the _ent2_Wu-Tang_Clan when he and _ent1_Method_Man appeared together on the 1995 remix to the Boyz II Men single ""Vibin'"".",hasMembershipOf
"They had one child together, _ent1_John_Carter_Cash, born _ent2_March_3,_1970.",hasDateOfBirth
"_ent1_Jimmie_Vaughan, brother of Stevie Ray Vaughan, is quoted as saying: ""When my brother Stevie and I were growing up in _ent2_Dallas, we idolized very few guitarists.",hasPlaceOfBirth
"He played national tours with acts such as Angela Peterson, _ent1_Johnny_Solinger of _ent2_Skid_Row, and Wade Bowen and Randy Rogers.",hasMembershipOf
"On September 27, 2008, The _ent1_Ray_Reach Quartet, featuring saxophonist Gary Wheat, drummer Steve Ramos, Count Basie bassist Cleveland Eaton, with guest, New York trumpeter Lew Soloff, appeared at the Taste of 4th Avenue Jazz Festival in _ent2_Birmingham, Alabama.",hasPlaceOfBirth
"_ent1_Drink_Small (born _ent2_January_28,_1933) is an American soul blues and electric blues guitarist, pianist, singer, and songwriter.",no_relation_found
"As a producer Danger Mouse produced the second Gorillaz album, _ent2_2005's Demon Days, as well as Beck's 2008 record Modern Guilt and four albums with The Black Keys (Attack & Release, Brothers, El Camino and Turn _ent1_Blue).",hasYearStarted
"_ent1_Buster_Brown (_ent2_August_15,_1911 – January 31, 1976) was an American blues and R&B singer best known for his hit, ""Fannie Mae"".


",hasDateOfBirth
_ent1_Wexler said that _ent2_Dylan had tried to evangelize him during the recording.,no_relation_found
"""We Got It"" and ""See Me""), and on _ent1_Masta_Killa's Made In _ent2_Brooklyn on the track ""East MCs"".",hasPlaceOfBirth
"_ent1_Marla_Glen (born _ent2_January_3,_1960, in Chicago, Illinois, United States) is an American singer who since 1998 has been based in Germany.


",hasDateOfBirth
"At the public premiere of _ent1_Wu: The Story of the _ent1_Wu-Tang in _ent2_NYC, he mentioned that he is planning to publish a book.",no_relation_found
"Jacques Bermon Webster II, (born _ent2_April_30,_1991) known professionally as _ent1_Travis_Scott (formerly stylized as Travi$ Scott), is an American rapper, singer, songwriter, and record producer.",hasDateOfBirth
"In March _ent2_1962 Spivey and Big Joe Williams recorded for Spivey Records, with harmonica accompaniment and backup vocals by _ent1_Bob_Dylan.",hasYearStarted
"After more unsuccessful recordings were released between 1984 and 1985, Cash left Columbia (at least as a solo artist; he continued to record for Columbia on nonsolo projects until as late as 1990, recording a duets album with _ent1_Waylon_Jennings and two albums as a member of _ent2_The_Highwaymen).
",hasMembershipOf
"In 1951, while performing with the _ent1_Count_Basie Orchestra at Harlem's Apollo Theater as a replacement for Jimmy Rushing, he was spotted by Ahmet and Nesuhi Ertegun, who contracted him to their new recording company, Atlantic Records.",hasMembershipOf
"_ent1_Raekwon also leaked a _ent2_2009 song with Mobb Deep called ""Road to Riches.",no_relation_found
"_ent1_Bob_Dylan covered Tommy McClennan's track, ""Highway 51"" (which was written by Curtis Jones), on his self-titled debut album in _ent2_1962.


",hasYearStarted
DOOM also provided production for _ent1_Masta_Killa's 2006 album Made in _ent2_Brooklyn.,hasPlaceOfBirth
"Ali asked Riser to come by the studio and record vocals with an artist he was producing for named _ent1_Kendrick_Lamar, a _ent2_Compton-based rapper.",hasPlaceOfBirth
"Jurassic 5 used ""Getting Nasty"" from A Black Man's Soul on the track ""Concrete Schoolyard"" in 1997, Main Source also sampled ""Getting Nasty"" on the track ""Snake Eyes"" as well as Ike & _ent1_Tina_Turner's ""Bold Soul Sister"" on ""Just Hanging Out""; both featured on their 1991 album  Breaking Atoms.",hasMembershipOf
"_ent1_Charles pioneered the soul music genre during _ent2_the_1950s by combining blues, jazz, rhythm and blues, and gospel styles into the music he recorded for Atlantic.",no_relation_found
"2 from _ent1_Masta_Killa's second LP, Made in _ent2_Brooklyn and on the track ""Return of the North Star"" from Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
He stayed with the successor _ent1_Count_Basie band when Moten died in 1935.Rushing said that his first time singing in front of an audience was in _ent2_1924.,hasYearStarted
"He is also a member of the group _ent1_Dilated_Peoples, as well as being _ent2_one-half of Step Brothers with The Alchemist.",no_relation_found
"_ent1_Armando_Joseph_""Buddy""_Greco (_ent2_August_14,_1926 – January 10, 2017) was an American jazz and pop singer and pianist who had a long career in the US and UK.",no_relation_found
"Gregory Broussard (born _ent2_August_31,_1963 in Los Angeles, California), better known by his stage name _ent1_Egyptian_Lover, is an American musician, vocalist, producer and DJ, and was a part of the L.A. dance music and rap scene in the early 1980s.


",hasDateOfBirth
"In early _ent2_1998, Sole and rapper _ent1_Pedestrian coined the name Anticon and together started a collectively owned record label under the name.",hasYearStarted
"early 2006, _ent1_Everlast teamed up with his former _ent2_House_of_Pain mates DJ Lethal and Danny Boy to join the hip-hop group La Coka Nostra.",hasMembershipOf
"_ent1_Tab_Benoit (born _ent2_November_17,_1967) is an American blues guitarist, musician, and singer.",hasDateOfBirth
"_ent1_Super_Chikan was born James Johnson in Darling, Mississippi on _ent2_February_16,_1951.",hasDateOfBirth
"He then attended the University of _ent2_Chicago, met _ent1_Paul_Butterfield and Mike Bloomfield, became a fan of blues music, and learned guitar.",hasPlaceOfBirth
"The band members included Henderson Smith, trumpet; Ahmad Salaheldeen, Tommy “Madman” Jones, Nat Reed, saxophones; Lacey Gibson, guitar; Lafayette Leake, piano; Camille, bass; _ent1_Odie_Payne, drums, many of whom were well-known _ent2_Chicago musicians.",hasPlaceOfBirth
